id,name,user_id:id,date_start,date_end,street,zip,city,stage_id:id,build_type,project_type_id:id
scenario.buildingproject_-2143832073,"Parksiedlung Talacker, Frauenfeld",scenario.res_users_mka,2010-01-08,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_public
scenario.buildingproject_-2143827674,"CS Hotel Letzi, 110427.001",scenario.res_users_sku,2010-01-04,2010-01-12,Badenerstrasse 537,8048,Zürich,specific_building_project.stage_lost,,specific_building_project.type_hotel
scenario.buildingproject_-2143820565,UEFA,scenario.res_users_mse,2010-01-13,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143820181,"Casa Anziani Montesano 29255, Orselina",scenario.res_users_cke,2010-01-13,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143819823,"CERN, Genève",scenario.res_users_mse,2010-01-14,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143818874,"Baumgarten 103493.001, Amriswil",scenario.res_users_mka,2010-01-15,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143818842,Flugplatz Alpnach,scenario.res_users_dla,2009-01-01,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_public
scenario.buildingproject_-2143817456,"Stadler Winterthur, 3.084.00881.1",scenario.res_users_cke,2010-01-19,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143817366,"City West, Phase 1, Chur",scenario.res_users_cke,2010-01-19,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143816811,"Bezirksgebäude Dietikon, 29193701, über GH 11200: 33 + 5%, bei einer Lieferung",scenario.res_users_sku,2010-01-11,2010-03-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143816105,"Fabrikgebäude Lorze, Kollbrunn",scenario.res_users_sku,2010-01-27,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143815862,"Neubau Raiffeisenplatz 8, St.Gallen",scenario.res_users_mka,2010-01-04,,,,,specific_building_project.stage_won_completed,conversion,specific_building_project.type_bank
scenario.buildingproject_-2143815672,"Schulzentrum Opfikon, 139016",scenario.res_users_sku,2010-01-21,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143815443,"Bahnhofpark, Sargans",scenario.res_users_mka,2010-01-21,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143814789,"Nespresso, Lausanne (Centre administrative)",scenario.res_users_mse,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143811321,Raiffeisenbank Küssnacht,scenario.res_users_mka,2010-01-25,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_bank
scenario.buildingproject_-2143809037,Berufsbildungszentrum BBZ Weinfelden,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143808451,IAF,scenario.res_users_cke,2010-01-28,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143807666,Schulhaus Marktgasse,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143806544,"Clarastrasse 6, Jumbo, Basel 662738.001",scenario.res_users_sku,2010-01-25,2010-04-01,,,,specific_building_project.stage_won_completed,,specific_building_project.type_mall
scenario.buildingproject_-2143804848,"Migros Dielsdorf, A100729.001",scenario.res_users_cke,2010-02-03,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143802448,Schützenpark Bürglen,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143802365,Hagenschulhaus,scenario.res_users_cke,2010-02-05,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143802305,RDM Wetzikon,scenario.res_users_cke,2010-02-05,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143801045,"SRG Giacomettistrasse 1-3, Bern",scenario.res_users_mle,2010-02-09,,Giacommettistrasse 1-3,3006,Bern,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143800127,"Gartencenter Meier, Dürnten",scenario.res_users_sku,2010-02-01,2010-05-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_industy
scenario.buildingproject_-2143799680," Neubau MFH, Stadtvillen u. Einstellhalle",scenario.res_users_cke,2010-02-10,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143799100,Schmid,scenario.res_users_sku,2010-02-11,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143798203,"Produktionshalle Nüssli, Hüttwilen",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_industy
scenario.buildingproject_-2143797919,Kantonsschule Romanshorn,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143795901,Schule Bauma,scenario.res_users_sku,2010-02-17,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143795814,Place d'arme de Drognens à Bure,scenario.res_users_sku,2010-02-18,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143788893,Sanierung Schulhaus Feldli,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143788648,"Büro + WH Widmenhalde 11, 8953 Dietikon, A201466.001",scenario.res_users_sku,2010-02-18,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143788293,Sanierung Schulhaus Gerhalden,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143786770,MLG / MCG Thun,scenario.res_users_sku,2010-02-22,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143786637,Nespresso / Losinger / Installation de base Gran ,scenario.res_users_mse,2010-02-22,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143784356,"Grand Hotel Grischa, Davos Platz",scenario.res_users_mka,2010-02-26,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_hotel
scenario.buildingproject_-2143780319,"EDMZ, Fellerstrasse 21, 102257.001 (8%)",scenario.res_users_mle,2010-03-04,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143780299,Panzerhalle Etappe 2-4,scenario.res_users_mle,2009-01-01,2009-12-31,Dufourkaserne ,3600,Thun,specific_building_project.stage_won_completed,conversion,specific_building_project.type_office
scenario.buildingproject_-2143779951,"Acacias 43, 1227 Carouge",scenario.res_users_mse,2009-01-01,2011-03-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143779183,"Julius Bär, Hohlstrasse 602, Zürich",scenario.res_users_sku,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_bank
scenario.buildingproject_-2143777413,Novartis Gebäude 490,scenario.res_users_sku,2010-03-10,2010-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143776023,"110498.001 Senn BPM, Binzmühlestrasse 170",scenario.res_users_sku,2010-03-12,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143774545,Untermühle MFH Elgg,scenario.res_users_sku,2010-03-16,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143774499,Dorfstrasse 101479.001,scenario.res_users_mka,2010-03-16,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143773329,"Iventio AG Seestr. 55, Hergiswil",scenario.res_users_mka,2010-03-17,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143772605,"Uni Klinik für Zahnmedizin, 663020.001",scenario.res_users_sku,2010-03-18,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143772516,"Neubau Gemeindewerkhof, 4144 Arlesheim",scenario.res_users_sku,2010-03-18,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143772501,Kontainer PSMA 10007,scenario.res_users_sku,2010-03-18,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143772393,"Minergie+Lichtsteuerung W+F Luzern, Rothenburg",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143772226,Groupe scolaire de St-Jean,scenario.res_users_mse,2010-03-19,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143771384,Alpiq Fachkurse,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143770794,"Metrom, Herisau",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_lost,,specific_building_project.type_house
scenario.buildingproject_-2143770514,"Blüemlismattstrasse, Aarberg",scenario.res_users_mle,2010-03-22,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143770128,"EMS N, Ch. de Longeraie 5, 1052 Le Mont / Lausanne ",scenario.res_users_mse,2010-03-23,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_hospital
scenario.buildingproject_-2143766835,"Synthes Zuchwil, 1323.335250",scenario.res_users_sku,2010-03-15,2010-10-29,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143766731,CMU DETECTEURS,scenario.res_users_rhu,2010-03-30,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143766692,"Galvanik, Zug 104452.001",scenario.res_users_rhu,2010-03-30,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143765107,"110828.001 Alpine Finanz, Glattbrugg (3%)",scenario.res_users_sku,2010-04-01,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143765055,"110826.001 Richti BF 1+7, Wallisellen, (3%)",scenario.res_users_sku,2010-04-01,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143763519,Mevag Bettwiesen,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143763078,"Neubau MFH, Neuhofstrasse, Neuheim",scenario.res_users_mka,2010-04-07,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143761614,"Schlossberg West, Steinhausen",scenario.res_users_mka,2010-04-09,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143760686,"Interpars AG, Schönenberg",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143752598,"Zum Braunen Mutz, Sanierung Restaurant, 663041.001",scenario.res_users_sku,2010-04-13,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143752579,Kapuzinerweg 1,scenario.res_users_dla,2010-04-13,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143746445,"Neubau Rechenzentrum WKL-132, Novartis",scenario.res_users_sku,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_realisation,,specific_building_project.type_office
scenario.buildingproject_-2143745976,Parkhaus Stäfa,scenario.res_users_sku,2010-04-23,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143744691,Skypark,scenario.res_users_sku,2010-04-05,2010-05-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143743639,Gärtner Ausbildungszentrum Pfäffikon,scenario.res_users_sku,2010-04-19,2010-06-30,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143735636,Musée d'Ethnographie - Genève,scenario.res_users_rgl,2010-05-03,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143735622,"Aqua Basilea, Mieterausbau",scenario.res_users_sku,2010-04-26,2010-06-30,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143735483,Grossauer-Workshop 2010,scenario.res_users_mka,2010-05-03,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143733862,RHB Allegra Halle Landquart,scenario.res_users_mka,2010-05-04,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143733473,Primarschule Biel-Benken,scenario.res_users_sku,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143725172,Solvita,scenario.res_users_sku,2010-05-06,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143724906,"Himmelrich, 09239139",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143722856,Raiffeisen Regio Weinfelden 301578,scenario.res_users_mka,2010-05-11,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143722469,"Kirchgemeindehaus, Bern",scenario.res_users_mle,2010-05-11,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143720018,"Stadttheater, 8400 Winterthur, 0841001374",scenario.res_users_sku,2010-05-17,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143719826,EP Genève,scenario.res_users_mse,2010-05-17,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143718088,"110880.001 BVK, Thurgauerstr. 30-34",scenario.res_users_sku,2010-05-19,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143718022,"All in One, Bern",scenario.res_users_mle,2010-05-19,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143717996,Sanierung Korridorbeleuchtung Schulhaus Zil,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143717968,Doppelturnhalle Balgach,scenario.res_users_mka,2010-05-19,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143717545,Sanierung Beleuchtung Schulhaus Rotmonten,scenario.res_users_mka,2010-05-20,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143717114,Könizstrasse 74,scenario.res_users_mle,2010-05-20,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143717034,110912.001 Helvetia Zentrum Stadelbach,scenario.res_users_sku,2010-05-20,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143716461,"Credit Suisse, Rechenzentrum Systemräume",scenario.res_users_sku,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143716199,"Sanierung Korridorbeleuchtung Schulhaus Wiesental, Baar",scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
